time_stamp,teta0,omega0,dt,n_iter,gamma,driving_ang_freq,driving_delta,l,m,damping,g
2022_12_14_15_26_43_531484,-1.57079633,0.0,0.005,20001,1.2090519,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_43_735466,-1.57079633,0.0,0.005,20001,1.189733,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_43_907268,-1.57079633,0.0,0.005,20001,1.2672437,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_44_064382,-1.57079633,0.0,0.005,20001,1.2284648,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_44_095634,-1.57079633,0.0,0.005,20001,1.2866567,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_44_230076,-1.57079633,0.0,0.005,20001,1.2478778,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_44_252736,-1.57079633,0.0,0.005,20001,1.2090989,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_44_472348,-1.57079633,0.0,0.005,20001,1.18978,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_44_550886,-1.57079633,0.0,0.005,20001,1.2672907,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_44_723192,-1.57079633,0.0,0.005,20001,1.2285119,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_44_770483,-1.57079633,0.0,0.005,20001,1.2867037,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_44_864651,-1.57079633,0.0,0.005,20001,1.2479248,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_44_911522,-1.57079633,0.0,0.005,20001,1.2091459,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_45_084246,-1.57079633,0.0,0.005,20001,1.189827,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_45_132141,-1.57079633,0.0,0.005,20001,1.2673377,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_45_303843,-1.57079633,0.0,0.005,20001,1.2285589,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_45_398018,-1.57079633,0.0,0.005,20001,1.2867507,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_45_460940,-1.57079633,0.0,0.005,20001,1.2479718,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_45_570734,-1.57079633,0.0,0.005,20001,1.2091929,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_45_758572,-1.57079633,0.0,0.005,20001,1.189874,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_45_789824,-1.57079633,0.0,0.005,20001,1.2673847,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_45_962532,-1.57079633,0.0,0.005,20001,1.2286059,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_46_009405,-1.57079633,0.0,0.005,20001,1.2867977,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_46_072320,-1.57079633,0.0,0.005,20001,1.2480188,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_46_197734,-1.57079633,0.0,0.005,20001,1.2092399,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_46_354822,-1.57079633,0.0,0.005,20001,1.189921,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_46_417324,-1.57079633,0.0,0.005,20001,1.2674317,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_46_621318,-1.57079633,0.0,0.005,20001,1.2286529,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_46_699869,-1.57079633,0.0,0.005,20001,1.2480658,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_46_715491,-1.57079633,0.0,0.005,20001,1.2868447,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_46_856987,-1.57079633,0.0,0.005,20001,1.2092869,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_47_013659,-1.57079633,0.0,0.005,20001,1.189968,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_47_076568,-1.57079633,0.0,0.005,20001,1.2674787,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_47_296150,-1.57079633,0.0,0.005,20001,1.2286999,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_47_343436,-1.57079633,0.0,0.005,20001,1.2481128,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_47_390327,-1.57079633,0.0,0.005,20001,1.2868917,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_47_483998,-1.57079633,0.0,0.005,20001,1.2093339,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_47_609422,-1.57079633,0.0,0.005,20001,1.190015,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_47_954851,-1.57079633,0.0,0.005,20001,1.2287469,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_47_939213,-1.57079633,0.0,0.005,20001,1.2481598,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_48_017767,-1.57079633,0.0,0.005,20001,1.2869387,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_48_096328,-1.57079633,0.0,0.005,20001,1.2093809,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_48_246752,-1.57079633,0.0,0.005,20001,1.190062,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_48_403435,-1.57079633,0.0,0.005,20001,1.2675728,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_48_701966,-1.57079633,0.0,0.005,20001,1.2869857,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_48_780499,-1.57079633,0.0,0.005,20001,1.2094279,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_48_940185,-1.57079633,0.0,0.005,20001,1.190109,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_49_000090,-1.57079633,0.0,0.005,20001,1.2676198,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_49_329913,-1.57079633,0.0,0.005,20001,1.2482538,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_49_361580,-1.57079633,0.0,0.005,20001,1.2870327,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_49_408460,-1.57079633,0.0,0.005,20001,1.2094749,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_49_581176,-1.57079633,0.0,0.005,20001,1.190156,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_49_644084,-1.57079633,0.0,0.005,20001,1.2676668,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_50_004727,-1.57079633,0.0,0.005,20001,1.2288879,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_50_114519,-1.57079633,0.0,0.005,20001,1.209522,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_50_242946,-1.57079633,0.0,0.005,20001,1.190203,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_50_302843,-1.57079633,0.0,0.005,20001,1.2677138,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_50_648681,-1.57079633,0.0,0.005,20001,1.2289349,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_50_679941,-1.57079633,0.0,0.005,20001,1.2483478,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_50_743956,-1.57079633,0.0,0.005,20001,1.209569,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_50_695570,-1.57079633,0.0,0.005,20001,1.2871267,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_50_918374,-1.57079633,0.0,0.005,20001,1.19025,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_51_045448,-1.57079633,0.0,0.005,20001,1.2677608,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_51_549113,-1.57079633,0.0,0.005,20001,1.2483948,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_51_789979,-1.57079633,0.0,0.005,20001,1.2289819,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_51_799978,-1.57079633,0.0,0.005,20001,1.2871737,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_51_992058,-1.57079633,0.0,0.005,20001,1.190297,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_51_949057,-1.57079633,0.0,0.005,20001,1.209616,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_52_331673,-1.57079633,0.0,0.005,20001,1.2678078,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_52_799311,-1.57079633,0.0,0.005,20001,1.2484418,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_52_840332,-1.57079633,0.0,0.005,20001,1.2290289,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_52_991836,-1.57079633,0.0,0.005,20001,1.190344,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_53_023092,-1.57079633,0.0,0.005,20001,1.209663,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_53_190185,-1.57079633,0.0,0.005,20001,1.2678548,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_53_661117,-1.57079633,0.0,0.005,20001,1.2484888,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_53_739260,-1.57079633,0.0,0.005,20001,1.2290759,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_53_849485,-1.57079633,0.0,0.005,20001,1.2872677,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_54_210195,-1.57079633,0.0,0.005,20001,1.2679018,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_54_461475,-1.57079633,0.0,0.005,20001,1.2485359,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_54_618583,-1.57079633,0.0,0.005,20001,1.2291229,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_54_775685,-1.57079633,0.0,0.005,20001,1.190438,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_54_806930,-1.57079633,0.0,0.005,20001,1.209757,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_54_995329,-1.57079633,0.0,0.005,20001,1.2679488,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_55_168070,-1.57079633,0.0,0.005,20001,1.2485829,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_55_403340,-1.57079633,0.0,0.005,20001,1.2291699,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_55_434587,-1.57079633,0.0,0.005,20001,1.2873617,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_55_780017,-1.57079633,0.0,0.005,20001,1.2679958,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_55_921066,-1.57079633,0.0,0.005,20001,1.2486299,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_56_078168,-1.57079633,0.0,0.005,20001,1.2292169,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_56_125043,-1.57079633,0.0,0.005,20001,1.2874087,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_56_234844,-1.57079633,0.0,0.005,20001,1.209851,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_56_266502,-1.57079633,0.0,0.005,20001,1.1905321,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_56_517411,-1.57079633,0.0,0.005,20001,1.2680428,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_56_768324,-1.57079633,0.0,0.005,20001,1.2486769,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_56_891852,-1.57079633,0.0,0.005,20001,1.2292639,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_56_950858,-1.57079633,0.0,0.005,20001,1.2874557,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_56_994379,-1.57079633,0.0,0.005,20001,1.209898,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_57_126903,-1.57079633,0.0,0.005,20001,1.1905791,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_57_251592,-1.57079633,0.0,0.005,20001,1.2680898,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_57_461313,-1.57079633,0.0,0.005,20001,1.2487239,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_57_573840,-1.57079633,0.0,0.005,20001,1.2293109,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_57_594842,-1.57079633,0.0,0.005,20001,1.2875028,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_57_620841,-1.57079633,0.0,0.005,20001,1.209945,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_57_759880,-1.57079633,0.0,0.005,20001,1.1906261,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_57_977941,-1.57079633,0.0,0.005,20001,1.2681368,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_58_107784,-1.57079633,0.0,0.005,20001,1.2487709,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_58_212305,-1.57079633,0.0,0.005,20001,1.2293579,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_58_296833,-1.57079633,0.0,0.005,20001,1.2875498,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_58_301834,-1.57079633,0.0,0.005,20001,1.209992,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_58_463884,-1.57079633,0.0,0.005,20001,1.1906731,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_58_618411,-1.57079633,0.0,0.005,20001,1.2681838,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_58_745941,-1.57079633,0.0,0.005,20001,1.2488179,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_58_843464,-1.57079633,0.0,0.005,20001,1.2294049,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_58_913253,-1.57079633,0.0,0.005,20001,1.2875968,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_58_993776,-1.57079633,0.0,0.005,20001,1.210039,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_59_068300,-1.57079633,0.0,0.005,20001,1.1907201,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_59_215828,-1.57079633,0.0,0.005,20001,1.2682308,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_59_378875,-1.57079633,0.0,0.005,20001,1.2488649,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_59_482413,-1.57079633,0.0,0.005,20001,1.2294519,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_59_527413,-1.57079633,0.0,0.005,20001,1.2876438,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_59_781997,-1.57079633,0.0,0.005,20001,1.210086,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_59_842006,-1.57079633,0.0,0.005,20001,1.1907671,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_26_59_986045,-1.57079633,0.0,0.005,20001,1.2682778,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_00_182272,-1.57079633,0.0,0.005,20001,1.2489119,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_00_189273,-1.57079633,0.0,0.005,20001,1.2294989,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_00_229272,-1.57079633,0.0,0.005,20001,1.2876908,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_00_690141,-1.57079633,0.0,0.005,20001,1.1908141,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_00_676139,-1.57079633,0.0,0.005,20001,1.210133,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_00_873191,-1.57079633,0.0,0.005,20001,1.2683248,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_01_179828,-1.57079633,0.0,0.005,20001,1.2489589,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_01_242329,-1.57079633,0.0,0.005,20001,1.2877378,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_01_478003,-1.57079633,0.0,0.005,20001,1.1908611,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_01_524881,-1.57079633,0.0,0.005,20001,1.21018,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_01_823040,-1.57079633,0.0,0.005,20001,1.2683718,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_02_089436,-1.57079633,0.0,0.005,20001,1.2490059,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_02_158460,-1.57079633,0.0,0.005,20001,1.229593,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_02_214882,-1.57079633,0.0,0.005,20001,1.2877848,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_02_262176,-1.57079633,0.0,0.005,20001,1.210227,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_02_246134,-1.57079633,0.0,0.005,20001,1.1909081,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_02_560368,-1.57079633,0.0,0.005,20001,1.2684188,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_02_886366,-1.57079633,0.0,0.005,20001,1.2490529,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_03_054895,-1.57079633,0.0,0.005,20001,1.22964,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_03_165128,-1.57079633,0.0,0.005,20001,1.2878318,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_03_180771,-1.57079633,0.0,0.005,20001,1.1909551,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_03_160114,-1.57079633,0.0,0.005,20001,1.210274,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_03_604370,-1.57079633,0.0,0.005,20001,1.2684658,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_03_965449,-1.57079633,0.0,0.005,20001,1.2490999,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_04_232399,-1.57079633,0.0,0.005,20001,1.2878788,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_04_262557,-1.57079633,0.0,0.005,20001,1.229687,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_04_420803,-1.57079633,0.0,0.005,20001,1.1910021,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_04_577922,-1.57079633,0.0,0.005,20001,1.2685129,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_05_048416,-1.57079633,0.0,0.005,20001,1.2491469,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_05_158210,-1.57079633,0.0,0.005,20001,1.2879258,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_05_644735,-1.57079633,0.0,0.005,20001,1.229734,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_06_178529,-1.57079633,0.0,0.005,20001,1.1910491,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_06_288337,-1.57079633,0.0,0.005,20001,1.2685599,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_06_539216,-1.57079633,0.0,0.005,20001,1.2491939,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_06_617775,-1.57079633,0.0,0.005,20001,1.2879728,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_06_758843,-1.57079633,0.0,0.005,20001,1.229781,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_06_884217,-1.57079633,0.0,0.005,20001,1.210415,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_07_119828,-1.57079633,0.0,0.005,20001,1.2686069,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_07_135460,-1.57079633,0.0,0.005,20001,1.1910961,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_07_371081,-1.57079633,0.0,0.005,20001,1.2880198,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_07_369572,-1.57079633,0.0,0.005,20001,1.2492409,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_07_606341,-1.57079633,0.0,0.005,20001,1.210462,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_07_570056,-1.57079633,0.0,0.005,20001,1.229828,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_07_904525,-1.57079633,0.0,0.005,20001,1.2686539,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_08_077247,-1.57079633,0.0,0.005,20001,1.1911431,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_08_179981,-1.57079633,0.0,0.005,20001,1.2880668,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_08_196005,-1.57079633,0.0,0.005,20001,1.2492879,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_08_352690,-1.57079633,0.0,0.005,20001,1.2105091,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_08_399991,-1.57079633,0.0,0.005,20001,1.229875,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_08_573079,-1.57079633,0.0,0.005,20001,1.2687009,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_08_714141,-1.57079633,0.0,0.005,20001,1.1911901,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_08_855192,-1.57079633,0.0,0.005,20001,1.2493349,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_08_886845,-1.57079633,0.0,0.005,20001,1.2881138,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_09_012287,-1.57079633,0.0,0.005,20001,1.2105561,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_09_090843,-1.57079633,0.0,0.005,20001,1.229922,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_09_420256,-1.57079633,0.0,0.005,20001,1.1912371,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_09_483160,-1.57079633,0.0,0.005,20001,1.2493819,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_09_530054,-1.57079633,0.0,0.005,20001,1.2881608,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_09_749653,-1.57079633,0.0,0.005,20001,1.2106031,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_09_781317,-1.57079633,0.0,0.005,20001,1.229969,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_10_016483,-1.57079633,0.0,0.005,20001,1.2687949,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_10_189171,-1.57079633,0.0,0.005,20001,1.1912841,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_10_251685,-1.57079633,0.0,0.005,20001,1.2882078,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_10_518587,-1.57079633,0.0,0.005,20001,1.2106501,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_10_581885,-1.57079633,0.0,0.005,20001,1.230016,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_10_691713,-1.57079633,0.0,0.005,20001,1.2688419,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_10_911357,-1.57079633,0.0,0.005,20001,1.2882548,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_10_942598,-1.57079633,0.0,0.005,20001,1.2494759,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_10_958229,-1.57079633,0.0,0.005,20001,1.1913311,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_11_224648,-1.57079633,0.0,0.005,20001,1.2106971,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_11_303186,-1.57079633,0.0,0.005,20001,1.230063,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_11_397355,-1.57079633,0.0,0.005,20001,1.2688889,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_11_554040,-1.57079633,0.0,0.005,20001,1.2883018,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_11_601345,-1.57079633,0.0,0.005,20001,1.1913781,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_11_648224,-1.57079633,0.0,0.005,20001,1.249523,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_12_056171,-1.57079633,0.0,0.005,20001,1.23011,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_12_119110,-1.57079633,0.0,0.005,20001,1.2689359,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_12_260158,-1.57079633,0.0,0.005,20001,1.2883488,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_12_307465,-1.57079633,0.0,0.005,20001,1.1914251,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_12_386004,-1.57079633,0.0,0.005,20001,1.24957,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_12_589985,-1.57079633,0.0,0.005,20001,1.2107911,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_12_951068,-1.57079633,0.0,0.005,20001,1.2883958,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_12_966692,-1.57079633,0.0,0.005,20001,1.1914721,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_13_045238,-1.57079633,0.0,0.005,20001,1.249617,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_13_249211,-1.57079633,0.0,0.005,20001,1.2108381,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_13_382648,-1.57079633,0.0,0.005,20001,1.2690299,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_13_374628,-1.57079633,0.0,0.005,20001,1.230204,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_13_672785,-1.57079633,0.0,0.005,20001,1.2884428,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_13_720088,-1.57079633,0.0,0.005,20001,1.249664,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_13_766959,-1.57079633,0.0,0.005,20001,1.1915192,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_13_939689,-1.57079633,0.0,0.005,20001,1.2108851,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_27_14_033867,-1.57079633,0.0,0.005,20001,1.230251,6.2831853,0,0.11032751,1,4.712389,9.8
