time_stamp,teta0,omega0,dt,n_iter,gamma,driving_ang_freq,driving_delta,l,m,damping,g
2022_12_14_12_08_04_706173,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.78588589,1,4.712389,9.8
2022_12_14_12_08_04_721792,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.86786787,1,4.712389,9.8
2022_12_14_12_08_04_815968,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1177177,1,4.712389,9.8
2022_12_14_12_08_04_834613,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0298799,1,4.712389,9.8
2022_12_14_12_08_04_863268,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1977477,1,4.712389,9.8
2022_12_14_12_08_04_957455,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1196697,1,4.712389,9.8
2022_12_14_12_08_04_973070,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0318318,1,4.712389,9.8
2022_12_14_12_08_05_004320,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1996997,1,4.712389,9.8
2022_12_14_12_08_05_035984,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0396396,1,4.712389,9.8
2022_12_14_12_08_05_082872,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1216216,1,4.712389,9.8
2022_12_14_12_08_05_098501,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4436937,1,4.712389,9.8
2022_12_14_12_08_05_135263,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2016517,1,4.712389,9.8
2022_12_14_12_08_05_223911,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1235736,1,4.712389,9.8
2022_12_14_12_08_05_208286,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3636637,1,4.712389,9.8
2022_12_14_12_08_05_271214,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2036036,1,4.712389,9.8
2022_12_14_12_08_05_365389,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1255255,1,4.712389,9.8
2022_12_14_12_08_05_396640,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2055556,1,4.712389,9.8
2022_12_14_12_08_05_412266,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2875375,1,4.712389,9.8
2022_12_14_12_08_05_443925,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0454955,1,4.712389,9.8
2022_12_14_12_08_05_506439,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3675676,1,4.712389,9.8
2022_12_14_12_08_05_522071,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2075075,1,4.712389,9.8
2022_12_14_12_08_05_538106,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4495495,1,4.712389,9.8
2022_12_14_12_08_05_631871,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1294294,1,4.712389,9.8
2022_12_14_12_08_05_647902,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3695195,1,4.712389,9.8
2022_12_14_12_08_05_663539,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2094595,1,4.712389,9.8
2022_12_14_12_08_05_710422,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0493994,1,4.712389,9.8
2022_12_14_12_08_05_804604,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2114114,1,4.712389,9.8
2022_12_14_12_08_05_937058,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2133634,1,4.712389,9.8
2022_12_14_12_08_05_961705,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0533033,1,4.712389,9.8
2022_12_14_12_08_05_977334,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2953453,1,4.712389,9.8
2022_12_14_12_08_06_118830,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2153153,1,4.712389,9.8
2022_12_14_12_08_06_322820,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2172673,1,4.712389,9.8
2022_12_14_12_08_06_437937,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1391892,1,4.712389,9.8
2022_12_14_12_08_06_464598,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2192192,1,4.712389,9.8
2022_12_14_12_08_06_543146,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4612613,1,4.712389,9.8
2022_12_14_12_08_06_558793,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0591592,1,4.712389,9.8
2022_12_14_12_08_06_590042,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1411411,1,4.712389,9.8
2022_12_14_12_08_06_719827,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0611111,1,4.712389,9.8
2022_12_14_12_08_06_684610,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4632132,1,4.712389,9.8
2022_12_14_12_08_06_736559,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1430931,1,4.712389,9.8
2022_12_14_12_08_06_752595,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2231231,1,4.712389,9.8
2022_12_14_12_08_06_846773,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0630631,1,4.712389,9.8
2022_12_14_12_08_06_862414,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3831832,1,4.712389,9.8
2022_12_14_12_08_06_924915,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2250751,1,4.712389,9.8
2022_12_14_12_08_07_050745,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3070571,1,4.712389,9.8
2022_12_14_12_08_07_066385,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.227027,1,4.712389,9.8
2022_12_14_12_08_07_128883,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4690691,1,4.712389,9.8
2022_12_14_12_08_07_160556,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1489489,1,4.712389,9.8
2022_12_14_12_08_07_176182,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.309009,1,4.712389,9.8
2022_12_14_12_08_07_191805,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.228979,1,4.712389,9.8
2022_12_14_12_08_07_301625,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1509009,1,4.712389,9.8
2022_12_14_12_08_07_364554,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2309309,1,4.712389,9.8
2022_12_14_12_08_07_411429,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.472973,1,4.712389,9.8
2022_12_14_12_08_07_443085,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1528529,1,4.712389,9.8
2022_12_14_12_08_07_584144,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1548048,1,4.712389,9.8
2022_12_14_12_08_07_771979,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2367868,1,4.712389,9.8
2022_12_14_12_08_07_836018,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4788288,1,4.712389,9.8
2022_12_14_12_08_07_913503,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2387387,1,4.712389,9.8
2022_12_14_12_08_07_945170,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4807808,1,4.712389,9.8
2022_12_14_12_08_07_992065,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0786787,1,4.712389,9.8
2022_12_14_12_08_08_070611,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4827327,1,4.712389,9.8
2022_12_14_12_08_08_101856,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0806306,1,4.712389,9.8
2022_12_14_12_08_08_164775,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2426426,1,4.712389,9.8
2022_12_14_12_08_08_211655,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4846847,1,4.712389,9.8
2022_12_14_12_08_08_227275,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0825826,1,4.712389,9.8
2022_12_14_12_08_08_258959,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4027027,1,4.712389,9.8
2022_12_14_12_08_08_274585,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1645646,1,4.712389,9.8
2022_12_14_12_08_08_290213,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2445946,1,4.712389,9.8
2022_12_14_12_08_08_353106,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4866366,1,4.712389,9.8
2022_12_14_12_08_08_384374,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4046547,1,4.712389,9.8
2022_12_14_12_08_08_399995,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1665165,1,4.712389,9.8
2022_12_14_12_08_08_478949,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4885886,1,4.712389,9.8
2022_12_14_12_08_08_525847,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3285285,1,4.712389,9.8
2022_12_14_12_08_08_542489,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4066066,1,4.712389,9.8
2022_12_14_12_08_08_557498,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1684685,1,4.712389,9.8
2022_12_14_12_08_08_604387,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4905405,1,4.712389,9.8
2022_12_14_12_08_08_620018,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0884384,1,4.712389,9.8
2022_12_14_12_08_08_651676,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3304805,1,4.712389,9.8
2022_12_14_12_08_08_682942,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1704204,1,4.712389,9.8
2022_12_14_12_08_08_698570,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2504505,1,4.712389,9.8
2022_12_14_12_08_08_745844,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0903904,1,4.712389,9.8
2022_12_14_12_08_08_792741,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3324324,1,4.712389,9.8
2022_12_14_12_08_08_843136,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1723724,1,4.712389,9.8
2022_12_14_12_08_08_823990,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4105105,1,4.712389,9.8
2022_12_14_12_08_08_902543,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2524024,1,4.712389,9.8
2022_12_14_12_08_08_965477,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.0923423,1,4.712389,9.8
2022_12_14_12_08_09_012356,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4944444,1,4.712389,9.8
2022_12_14_12_08_09_027974,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4124625,1,4.712389,9.8
2022_12_14_12_08_09_143795,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3363363,1,4.712389,9.8
2022_12_14_12_08_09_177880,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1762763,1,4.712389,9.8
2022_12_14_12_08_09_224160,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2563063,1,4.712389,9.8
2022_12_14_12_08_09_280608,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4983483,1,4.712389,9.8
2022_12_14_12_08_09_296237,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4163664,1,4.712389,9.8
2022_12_14_12_08_09_327487,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1782282,1,4.712389,9.8
2022_12_14_12_08_09_390417,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2582583,1,4.712389,9.8
2022_12_14_12_08_09_406045,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3402402,1,4.712389,9.8
2022_12_14_12_08_09_594412,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1001502,1,4.712389,9.8
2022_12_14_12_08_09_625669,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3421922,1,4.712389,9.8
2022_12_14_12_08_09_657328,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4202703,1,4.712389,9.8
2022_12_14_12_08_09_735470,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1021021,1,4.712389,9.8
2022_12_14_12_08_09_744488,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5042042,1,4.712389,9.8
2022_12_14_12_08_09_751497,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2621622,1,4.712389,9.8
2022_12_14_12_08_09_767140,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4222222,1,4.712389,9.8
2022_12_14_12_08_09_798393,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1840841,1,4.712389,9.8
2022_12_14_12_08_09_876939,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1040541,1,4.712389,9.8
2022_12_14_12_08_09_892568,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2641141,1,4.712389,9.8
2022_12_14_12_08_09_923817,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3460961,1,4.712389,9.8
2022_12_14_12_08_10_017999,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.106006,1,4.712389,9.8
2022_12_14_12_08_10_033624,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2660661,1,4.712389,9.8
2022_12_14_12_08_10_049672,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5081081,1,4.712389,9.8
2022_12_14_12_08_10_159468,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.107958,1,4.712389,9.8
2022_12_14_12_08_10_241626,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1899399,1,4.712389,9.8
2022_12_14_12_08_10_269304,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1099099,1,4.712389,9.8
2022_12_14_12_08_10_300550,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.26997,1,4.712389,9.8
2022_12_14_12_08_10_331801,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.43003,1,4.712389,9.8
2022_12_14_12_08_10_347834,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.351952,1,4.712389,9.8
2022_12_14_12_08_10_379100,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1918919,1,4.712389,9.8
2022_12_14_12_08_10_410351,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1118619,1,4.712389,9.8
2022_12_14_12_08_10_425980,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2719219,1,4.712389,9.8
2022_12_14_12_08_10_457635,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.431982,1,4.712389,9.8
2022_12_14_12_08_10_488904,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3539039,1,4.712389,9.8
2022_12_14_12_08_10_520154,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1938438,1,4.712389,9.8
2022_12_14_12_08_10_551808,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1138138,1,4.712389,9.8
2022_12_14_12_08_10_567443,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5159159,1,4.712389,9.8
2022_12_14_12_08_10_583073,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4339339,1,4.712389,9.8
2022_12_14_12_08_10_614324,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.1957958,1,4.712389,9.8
2022_12_14_12_08_10_661594,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2758258,1,4.712389,9.8
2022_12_14_12_08_10_677234,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5256757,1,4.712389,9.8
2022_12_14_12_08_10_692859,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4358859,1,4.712389,9.8
2022_12_14_12_08_10_755771,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6076577,1,4.712389,9.8
2022_12_14_12_08_10_771414,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.2777778,1,4.712389,9.8
2022_12_14_12_08_10_787037,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5276276,1,4.712389,9.8
2022_12_14_12_08_10_833914,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.3597598,1,4.712389,9.8
2022_12_14_12_08_10_865593,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6096096,1,4.712389,9.8
2022_12_14_12_08_10_912467,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6896396,1,4.712389,9.8
2022_12_14_12_08_10_928095,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5295796,1,4.712389,9.8
2022_12_14_12_08_10_947241,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4397898,1,4.712389,9.8
2022_12_14_12_08_10_975390,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7716216,1,4.712389,9.8
2022_12_14_12_08_10_991017,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6115616,1,4.712389,9.8
2022_12_14_12_08_11_047414,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6915916,1,4.712389,9.8
2022_12_14_12_08_11_069567,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.4417417,1,4.712389,9.8
2022_12_14_12_08_11_116439,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6135135,1,4.712389,9.8
2022_12_14_12_08_11_163235,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6935435,1,4.712389,9.8
2022_12_14_12_08_11_178863,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5334835,1,4.712389,9.8
2022_12_14_12_08_11_225744,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7755255,1,4.712389,9.8
2022_12_14_12_08_11_257407,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6154655,1,4.712389,9.8
2022_12_14_12_08_11_382860,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9375375,1,4.712389,9.8
2022_12_14_12_08_11_398480,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7774775,1,4.712389,9.8
2022_12_14_12_08_11_367223,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8555556,1,4.712389,9.8
2022_12_14_12_08_11_493073,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6174174,1,4.712389,9.8
2022_12_14_12_08_11_665809,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7794294,1,4.712389,9.8
2022_12_14_12_08_11_891974,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5412913,1,4.712389,9.8
2022_12_14_12_08_11_938849,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9433934,1,4.712389,9.8
2022_12_14_12_08_12_017398,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5432432,1,4.712389,9.8
2022_12_14_12_08_12_149850,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5451952,1,4.712389,9.8
2022_12_14_12_08_12_221375,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6271772,1,4.712389,9.8
2022_12_14_12_08_12_253031,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5471471,1,4.712389,9.8
2022_12_14_12_08_12_299919,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7891892,1,4.712389,9.8
2022_12_14_12_08_12_331167,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9492492,1,4.712389,9.8
2022_12_14_12_08_12_362827,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6291291,1,4.712389,9.8
2022_12_14_12_08_12_394100,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5490991,1,4.712389,9.8
2022_12_14_12_08_12_535150,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6310811,1,4.712389,9.8
2022_12_14_12_08_12_566317,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5510511,1,4.712389,9.8
2022_12_14_12_08_12_581940,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8711712,1,4.712389,9.8
2022_12_14_12_08_12_613194,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9531532,1,4.712389,9.8
2022_12_14_12_08_12_660480,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.633033,1,4.712389,9.8
2022_12_14_12_08_12_676124,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.553003,1,4.712389,9.8
2022_12_14_12_08_12_707377,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.795045,1,4.712389,9.8
2022_12_14_12_08_12_722998,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7130631,1,4.712389,9.8
2022_12_14_12_08_12_738624,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9551051,1,4.712389,9.8
2022_12_14_12_08_12_801564,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.634985,1,4.712389,9.8
2022_12_14_12_08_12_817182,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.554955,1,4.712389,9.8
2022_12_14_12_08_12_851445,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.796997,1,4.712389,9.8
2022_12_14_12_08_12_864458,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.715015,1,4.712389,9.8
2022_12_14_12_08_13_084085,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5588589,1,4.712389,9.8
2022_12_14_12_08_13_130960,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8009009,1,4.712389,9.8
2022_12_14_12_08_13_193912,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5608108,1,4.712389,9.8
2022_12_14_12_08_13_225159,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7208709,1,4.712389,9.8
2022_12_14_12_08_13_256809,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9629129,1,4.712389,9.8
2022_12_14_12_08_13_319319,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6427928,1,4.712389,9.8
2022_12_14_12_08_13_460794,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9668168,1,4.712389,9.8
2022_12_14_12_08_13_570604,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5666667,1,4.712389,9.8
2022_12_14_12_08_13_727279,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8106607,1,4.712389,9.8
2022_12_14_12_08_13_821881,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5705706,1,4.712389,9.8
2022_12_14_12_08_13_853641,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8126126,1,4.712389,9.8
2022_12_14_12_08_13_953821,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5725225,1,4.712389,9.8
2022_12_14_12_08_13_994598,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7325826,1,4.712389,9.8
2022_12_14_12_08_14_010237,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8145646,1,4.712389,9.8
2022_12_14_12_08_14_214234,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5744745,1,4.712389,9.8
2022_12_14_12_08_14_229853,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8165165,1,4.712389,9.8
2022_12_14_12_08_14_277153,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8945946,1,4.712389,9.8
2022_12_14_12_08_14_308406,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5764264,1,4.712389,9.8
2022_12_14_12_08_14_324031,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6564565,1,4.712389,9.8
2022_12_14_12_08_14_339656,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8184685,1,4.712389,9.8
2022_12_14_12_08_14_355685,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9785285,1,4.712389,9.8
2022_12_14_12_08_14_371328,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8965465,1,4.712389,9.8
2022_12_14_12_08_14_454744,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5783784,1,4.712389,9.8
2022_12_14_12_08_14_456758,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7384384,1,4.712389,9.8
2022_12_14_12_08_14_472400,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6584084,1,4.712389,9.8
2022_12_14_12_08_14_503651,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8204204,1,4.712389,9.8
2022_12_14_12_08_14_519273,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9804805,1,4.712389,9.8
2022_12_14_12_08_14_597837,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7403904,1,4.712389,9.8
2022_12_14_12_08_14_613454,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5803303,1,4.712389,9.8
2022_12_14_12_08_14_655226,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9824324,1,4.712389,9.8
2022_12_14_12_08_14_644708,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8223724,1,4.712389,9.8
2022_12_14_12_08_14_738878,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5822823,1,4.712389,9.8
2022_12_14_12_08_14_817434,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9024024,1,4.712389,9.8
2022_12_14_12_08_14_855693,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7442943,1,4.712389,9.8
2022_12_14_12_08_14_880344,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6642643,1,4.712389,9.8
2022_12_14_12_08_14_927226,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9043544,1,4.712389,9.8
2022_12_14_12_08_14_974526,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5861862,1,4.712389,9.8
2022_12_14_12_08_14_990147,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7462462,1,4.712389,9.8
2022_12_14_12_08_15_037447,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6662162,1,4.712389,9.8
2022_12_14_12_08_15_056092,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9882883,1,4.712389,9.8
2022_12_14_12_08_15_069111,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9063063,1,4.712389,9.8
2022_12_14_12_08_15_084758,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.8282282,1,4.712389,9.8
2022_12_14_12_08_15_116004,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.5881381,1,4.712389,9.8
2022_12_14_12_08_15_131631,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.7481982,1,4.712389,9.8
2022_12_14_12_08_15_163281,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.6681682,1,4.712389,9.8
2022_12_14_12_08_15_178922,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9902402,1,4.712389,9.8
2022_12_14_12_08_15_194544,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,1.9082583,1,4.712389,9.8
